,kunwe,history
86,2002213918,0.04020833333333333
87,2002798569,0.10658016682113068
88,2000511811,0.07343550446998723
89,2000511811,0.07343550446998723
90,2000007093,0.10464058234758873
91,2000074093,0.08607594936708861
92,2001431615,0.09421265141318977
93,2000081425,0.09782608695652174
94,2000016944,0.4287773240451597
95,2000081520,0.4287773240451597
96,2002213918,0.04020833333333333
97,2002213918,0.04020833333333333
98,2002213918,0.04020833333333333
99,2000410611,0.4287773240451597
100,2000079758,0.4287773240451597
101,2002856131,0.1946564885496183
102,2002213918,0.04020833333333333
103,2002213918,0.04020833333333333
104,2002213962,0.4287773240451597
105,2000853687,0.4287773240451597
106,2000003692,0.4287773240451597
107,2000008478,0.4287773240451597
108,2000434009,0.09977827050997784
109,2002213981,0.0023768651789251288
110,2000008622,0.7285714285714285
111,2000410611,0.4287773240451597
112,2002213918,0.04020833333333333
113,2000008478,0.4287773240451597
114,2000074093,0.08607594936708861
115,2002213918,0.04020833333333333
116,2002213918,0.04020833333333333
117,2001802322,0.0
118,2002213981,0.0023768651789251288
119,2002213918,0.04020833333333333
120,2000015477,0.0847457627118644
121,2000079120,0.13266097750193948
122,2002213918,0.04020833333333333
123,2000078471,0.5014005602240896
124,2002213918,0.04020833333333333
125,2000511811,0.07343550446998723
126,2001388084,0.4287773240451597
127,2002213918,0.04020833333333333
128,2002213981,0.0023768651789251288
129,2000078471,0.5014005602240896
130,2000078471,0.5014005602240896
131,2002213918,0.04020833333333333
132,2002213918,0.04020833333333333
133,2002213918,0.04020833333333333
134,2000059402,0.3374233128834356
135,2002213918,0.04020833333333333
136,2002213918,0.04020833333333333
137,2002214045,0.012557077625570777
138,2002214045,0.012557077625570777
139,2002213918,0.04020833333333333
140,2002213918,0.04020833333333333
141,2002213918,0.04020833333333333
142,2002213918,0.04020833333333333
143,2002213981,0.0023768651789251288
144,2002213981,0.0023768651789251288
145,2002214045,0.012557077625570777
146,2001404457,0.8021978021978022
147,2002253256,0.6062176165803109
148,2002214045,0.012557077625570777
149,2000078471,0.5014005602240896
150,2000078471,0.5014005602240896
151,2000078471,0.5014005602240896
152,2002837501,0.14220183486238533
153,2000061442,0.14935064935064934
154,2002213981,0.0023768651789251288
155,2000078471,0.5014005602240896
156,2002214045,0.012557077625570777
157,2002214045,0.012557077625570777
158,2002213981,0.0023768651789251288
159,2002213981,0.0023768651789251288
160,2002214045,0.012557077625570777
161,2002214045,0.012557077625570777
162,2000078471,0.5014005602240896
163,2000078471,0.5014005602240896
164,2002213918,0.04020833333333333
165,2002213918,0.04020833333333333
166,2002744236,0.009316770186335404
167,2000848719,0.0
168,2002213918,0.04020833333333333
169,2002213918,0.04020833333333333
170,2002213918,0.04020833333333333
171,2002213918,0.04020833333333333
172,2002213918,0.04020833333333333
173,2002213918,0.04020833333333333
174,2000356302,0.1049902786779002
175,2002213981,0.0023768651789251288
176,2002213918,0.04020833333333333
177,2002213918,0.04020833333333333
178,2000078471,0.5014005602240896
179,2002214045,0.012557077625570777
180,2002213918,0.04020833333333333
181,2002213918,0.04020833333333333
182,2002213918,0.04020833333333333
183,2002213918,0.04020833333333333
184,2002254365,0.4287773240451597
185,2002213981,0.0023768651789251288
186,2000012822,0.15129151291512916
187,2002213981,0.0023768651789251288
188,2002213918,0.04020833333333333
189,2002253256,0.6062176165803109
190,2002213981,0.0023768651789251288
191,2002213981,0.0023768651789251288
192,2002213981,0.0023768651789251288
193,2002213981,0.0023768651789251288
194,2000078471,0.5014005602240896
195,2002214045,0.012557077625570777
196,2000078471,0.5014005602240896
197,2000078471,0.5014005602240896
198,2000078471,0.5014005602240896
199,2002214045,0.012557077625570777
200,2002213981,0.0023768651789251288
201,2002213918,0.04020833333333333
202,2002213918,0.04020833333333333
203,2002213981,0.0023768651789251288
204,2002213981,0.0023768651789251288
205,2002213879,0.018549747048903883
206,2002213981,0.0023768651789251288
207,2002213981,0.0023768651789251288
208,2002213918,0.04020833333333333
209,2002213918,0.04020833333333333
210,2002214045,0.012557077625570777
211,2000078471,0.5014005602240896
212,2002214045,0.012557077625570777
213,2000078471,0.5014005602240896
214,2000078471,0.5014005602240896
215,2002214045,0.012557077625570777
216,2002214045,0.012557077625570777
217,2002214045,0.012557077625570777
218,2002213981,0.0023768651789251288
219,2002213981,0.0023768651789251288
220,2002213981,0.0023768651789251288
221,2000539827,0.026022304832713755
222,2002213918,0.04020833333333333
223,2002213918,0.04020833333333333
224,2002213918,0.04020833333333333
225,2002213981,0.0023768651789251288
226,2000006551,0.048044692737430165
227,2000078471,0.5014005602240896
228,2000078471,0.5014005602240896
229,2002213918,0.04020833333333333
230,2000543131,0.048484848484848485
231,2000546353,0.009416195856873822
232,2000012822,0.15129151291512916
233,2002213918,0.04020833333333333
234,2000408286,0.1875
235,2002213918,0.04020833333333333
236,2002213918,0.04020833333333333
237,2002213918,0.04020833333333333
238,2001447863,0.084
239,2002213981,0.0023768651789251288
240,2000012822,0.15129151291512916
241,2002213918,0.04020833333333333
242,2002214045,0.012557077625570777
243,2002814671,0.4287773240451597
244,2002213981,0.0023768651789251288
245,2002213981,0.0023768651789251288
246,2000422371,0.1276595744680851
247,2002214045,0.012557077625570777
248,2002214045,0.012557077625570777
249,2002214045,0.012557077625570777
250,2000079050,0.4287773240451597
251,2002219697,0.976470588235294
252,2002214045,0.012557077625570777
253,2002214045,0.012557077625570777
254,2000078471,0.5014005602240896
255,2000299984,0.14285714285714285
256,2000511811,0.07343550446998723
257,2002254220,0.4287773240451597
258,2002213918,0.04020833333333333
259,2001404457,0.8021978021978022
260,2002253256,0.6062176165803109
261,2002214045,0.012557077625570777
262,2002214045,0.012557077625570777
263,2002214045,0.012557077625570777
264,2000078471,0.5014005602240896
265,2002214045,0.012557077625570777
266,2002214045,0.012557077625570777
267,2000078471,0.5014005602240896
268,2002214045,0.012557077625570777
269,2000078471,0.5014005602240896
270,2000078471,0.5014005602240896
271,2000078471,0.5014005602240896
272,2000078471,0.5014005602240896
273,2002214045,0.012557077625570777
274,2002213981,0.0023768651789251288
275,2002577891,0.4287773240451597
276,2000078471,0.5014005602240896
277,2000078471,0.5014005602240896
278,2002214045,0.012557077625570777
279,2002214045,0.012557077625570777
280,2002213981,0.0023768651789251288
281,2002213981,0.0023768651789251288
282,2002213981,0.0023768651789251288
283,2002213981,0.0023768651789251288
284,2002213981,0.0023768651789251288
285,2002213981,0.0023768651789251288
286,2002213981,0.0023768651789251288
287,2002213981,0.0023768651789251288
288,2002213981,0.0023768651789251288
289,2002214045,0.012557077625570777
290,2000837000,0.02269861286254729
291,2002213981,0.0023768651789251288
292,2002213981,0.0023768651789251288
293,2002213981,0.0023768651789251288
294,2002879215,0.4287773240451597
295,2002213981,0.0023768651789251288
296,2002214045,0.012557077625570777
297,2002214045,0.012557077625570777
298,2002214045,0.012557077625570777
299,2000034780,0.2731707317073171
300,2001014760,0.13615023474178406
301,2000078471,0.5014005602240896
302,2002214045,0.012557077625570777
303,2002213981,0.0023768651789251288
304,2002213981,0.0023768651789251288
305,2002885409,0.19642857142857145
306,2002214045,0.012557077625570777
307,2002214045,0.012557077625570777
308,2002213981,0.0023768651789251288
309,2002213981,0.0023768651789251288
310,2002213981,0.0023768651789251288
311,2000012822,0.15129151291512916
312,2000541378,0.09408602150537634
313,2002213981,0.0023768651789251288
314,2002213981,0.0023768651789251288
315,2000422371,0.1276595744680851
316,2000078471,0.5014005602240896
317,2002213981,0.0023768651789251288
318,2002213918,0.04020833333333333
319,2002213981,0.0023768651789251288
320,2002213879,0.018549747048903883
321,2000078471,0.5014005602240896
322,2000078471,0.5014005602240896
323,2000078471,0.5014005602240896
324,2002214045,0.012557077625570777
325,2000078471,0.5014005602240896
326,2002214045,0.012557077625570777
327,2002213981,0.0023768651789251288
328,2002450551,0.4287773240451597
329,2002213981,0.0023768651789251288
330,2002877572,0.4287773240451597
331,2002214045,0.012557077625570777
332,2002214045,0.012557077625570777
333,2002879194,0.4287773240451597
334,2002213918,0.04020833333333333
335,2002736497,0.927536231884058
336,2002253256,0.6062176165803109
337,2002213981,0.0023768651789251288
338,2002213981,0.0023768651789251288
339,2000078471,0.5014005602240896
340,2002214045,0.012557077625570777
341,2002214045,0.012557077625570777
342,2000078471,0.5014005602240896
343,2002213981,0.0023768651789251288
344,2002213918,0.04020833333333333
345,2002213918,0.04020833333333333
346,2001431615,0.09421265141318977
347,2002213981,0.0023768651789251288
348,2002788714,0.4287773240451597
349,2002856131,0.1946564885496183
350,2000078471,0.5014005602240896
351,2000078471,0.5014005602240896
352,2002214045,0.012557077625570777
353,2002214045,0.012557077625570777
354,2002214045,0.012557077625570777
355,2002214045,0.012557077625570777
356,2002879192,0.4287773240451597
357,2002758317,0.4287773240451597
358,2000012822,0.15129151291512916
359,2000006551,0.048044692737430165
360,2000006448,0.2689075630252101
361,2000019216,0.4287773240451597
362,2002214045,0.012557077625570777
363,2002214045,0.012557077625570777
364,2000078471,0.5014005602240896
365,2002214045,0.012557077625570777
366,2002214045,0.012557077625570777
367,2002214045,0.012557077625570777
368,2002214045,0.012557077625570777
369,2002214045,0.012557077625570777
370,2002214045,0.012557077625570777
371,2000276845,0.4287773240451597
372,2001832528,0.8664955070603337
373,2002856131,0.1946564885496183
374,2000543131,0.048484848484848485
375,2000053019,0.464406779661017
376,2002213918,0.04020833333333333
377,2002213918,0.04020833333333333
378,2002213918,0.04020833333333333
379,2002213918,0.04020833333333333
380,2002766690,0.5428571428571428
381,2002214045,0.012557077625570777
382,2002214045,0.012557077625570777
383,2000078471,0.5014005602240896
384,2000078471,0.5014005602240896
385,2002214045,0.012557077625570777
386,2002214045,0.012557077625570777
387,2002213981,0.0023768651789251288
388,2000035794,0.1282051282051282
389,2000003475,0.4287773240451597
390,2002214045,0.012557077625570777
391,2002214045,0.012557077625570777
392,2002214045,0.012557077625570777
393,2002214045,0.012557077625570777
394,2002214045,0.012557077625570777
395,2002214045,0.012557077625570777
396,2002213981,0.0023768651789251288
397,2002213981,0.0023768651789251288
398,2002213981,0.0023768651789251288
399,2002213981,0.0023768651789251288
400,2002213981,0.0023768651789251288
401,2001447863,0.084
402,2002213981,0.0023768651789251288
403,2000078471,0.5014005602240896
404,2000078471,0.5014005602240896
405,2002213981,0.0023768651789251288
406,2001115351,0.008665511265164644
407,2002213981,0.0023768651789251288
408,2000078471,0.5014005602240896
409,2002214045,0.012557077625570777
410,2002213981,0.0023768651789251288
411,2002213981,0.0023768651789251288
412,2002213981,0.0023768651789251288
413,2002213918,0.04020833333333333
414,2002213918,0.04020833333333333
415,2000056509,0.14736842105263154
416,2002213981,0.0023768651789251288
417,2002219006,0.4287773240451597
418,2001102833,0.4287773240451597
419,2002213981,0.0023768651789251288
420,2001442938,0.4287773240451597
421,2000541352,0.017964071856287425
422,2002213918,0.04020833333333333
423,2000540758,0.016423357664233574
424,2002213981,0.0023768651789251288
425,2001802322,0.0
426,2002213981,0.0023768651789251288
427,2000078471,0.5014005602240896
428,2002450551,0.4287773240451597
429,2002810293,0.1917808219178082
430,2000540767,0.01844532279314888
431,2002213981,0.0023768651789251288
432,2002213981,0.0023768651789251288
433,2000078471,0.5014005602240896
434,2000379048,0.4287773240451597
435,2002680692,0.8661971830985915
436,2002213981,0.0023768651789251288
437,2002213981,0.0023768651789251288
438,2002213981,0.0023768651789251288
439,2002213981,0.0023768651789251288
440,2002213981,0.0023768651789251288
441,2002214045,0.012557077625570777
442,2000541384,0.12895377128953772
443,2002213981,0.0023768651789251288
444,2000006551,0.048044692737430165
445,2000541384,0.12895377128953772
446,2002213981,0.0023768651789251288
447,2000078471,0.5014005602240896
448,2002214045,0.012557077625570777
449,2002736497,0.927536231884058
450,2000078471,0.5014005602240896
451,2002214045,0.012557077625570777
452,2000078471,0.5014005602240896
453,2000078471,0.5014005602240896
454,2000540758,0.016423357664233574
455,2002253256,0.6062176165803109
456,2002213981,0.0023768651789251288
457,2000078471,0.5014005602240896
458,2002213981,0.0023768651789251288
459,2002213981,0.0023768651789251288
460,2002213918,0.04020833333333333
461,2002213918,0.04020833333333333
462,2001834194,0.4287773240451597
463,2001832528,0.8664955070603337
464,2000539083,0.03560830860534125
465,2000034788,0.4287773240451597
466,2002900443,0.4287773240451597
467,2002213981,0.0023768651789251288
468,2000053019,0.464406779661017
469,2000541370,0.0234375
470,2002213981,0.0023768651789251288
471,2002213981,0.0023768651789251288
472,2002213981,0.0023768651789251288
473,2002213981,0.0023768651789251288
474,2000078471,0.5014005602240896
475,2001781624,0.4287773240451597
476,2002466368,0.09974905897114178
477,2000007093,0.10464058234758873
478,2000078471,0.5014005602240896
479,2002214045,0.012557077625570777
480,2000078471,0.5014005602240896
481,2000078471,0.5014005602240896
482,2000422371,0.1276595744680851
483,2000061442,0.14935064935064934
484,2002214045,0.012557077625570777
485,2000078471,0.5014005602240896
486,2002213963,0.22015915119363394
487,2002213981,0.0023768651789251288
488,2002214045,0.012557077625570777
489,2002214045,0.012557077625570777
490,2002214045,0.012557077625570777
491,2000356302,0.1049902786779002
492,2002837501,0.14220183486238533
493,2000053019,0.464406779661017
494,2002253256,0.6062176165803109
495,2000078471,0.5014005602240896
496,2002214045,0.012557077625570777
497,2002214045,0.012557077625570777
498,2002213902,0.011673151750972765
499,2002214045,0.012557077625570777
500,2002214045,0.012557077625570777
501,2002214045,0.012557077625570777
502,2000078471,0.5014005602240896
503,2000078471,0.5014005602240896
504,2002214045,0.012557077625570777
505,2000078471,0.5014005602240896
506,2000078471,0.5014005602240896
507,2000078471,0.5014005602240896
508,2002214045,0.012557077625570777
509,2002214045,0.012557077625570777
510,2002213981,0.0023768651789251288
511,2002856131,0.1946564885496183
512,2001447863,0.084
513,2001447863,0.084
514,2000078471,0.5014005602240896
515,2000078471,0.5014005602240896
516,2000078471,0.5014005602240896
517,2002837501,0.14220183486238533
518,2000061442,0.14935064935064934
519,2002214045,0.012557077625570777
520,2000078471,0.5014005602240896
521,2000078471,0.5014005602240896
522,2000078471,0.5014005602240896
523,2002214045,0.012557077625570777
524,2002214045,0.012557077625570777
525,2000078471,0.5014005602240896
526,2000078471,0.5014005602240896
527,2001781377,0.4287773240451597
528,2002213981,0.0023768651789251288
529,2002214045,0.012557077625570777
530,2002214045,0.012557077625570777
531,2002214045,0.012557077625570777
532,2002213981,0.0023768651789251288
533,2000006551,0.048044692737430165
534,2000422371,0.1276595744680851
535,2002214045,0.012557077625570777
536,2002214045,0.012557077625570777
537,2002213981,0.0023768651789251288
538,2002213981,0.0023768651789251288
539,2002213981,0.0023768651789251288
540,2002213981,0.0023768651789251288
541,2002213981,0.0023768651789251288
542,2002213981,0.0023768651789251288
543,2000848718,0.0
544,2002214045,0.012557077625570777
545,2000078471,0.5014005602240896
546,2002214045,0.012557077625570777
547,2000078471,0.5014005602240896
548,2000078471,0.5014005602240896
549,2002214045,0.012557077625570777
550,2002213981,0.0023768651789251288
551,2002213981,0.0023768651789251288
552,2002213981,0.0023768651789251288
553,2002213981,0.0023768651789251288
554,2002214045,0.012557077625570777
555,2002213981,0.0023768651789251288
556,2000543128,0.017054263565891473
557,2000078471,0.5014005602240896
558,2000078471,0.5014005602240896
559,2002214045,0.012557077625570777
560,2002214045,0.012557077625570777
561,2002214045,0.012557077625570777
562,2002214045,0.012557077625570777
563,2002214045,0.012557077625570777
564,2002708998,0.4287773240451597
565,2002213981,0.0023768651789251288
566,2002214045,0.012557077625570777
567,2002214045,0.012557077625570777
568,2000078471,0.5014005602240896
569,2002254220,0.4287773240451597
570,2000541384,0.12895377128953772
571,2000061442,0.14935064935064934
572,2002213981,0.0023768651789251288
573,2002213981,0.0023768651789251288
574,2000078471,0.5014005602240896
575,2000078471,0.5014005602240896
576,2002253256,0.6062176165803109
577,2000072262,0.4287773240451597
578,2002214045,0.012557077625570777
579,2002214045,0.012557077625570777
580,2002214045,0.012557077625570777
581,2002214045,0.012557077625570777
582,2002214045,0.012557077625570777
583,2002214045,0.012557077625570777
584,2002214045,0.012557077625570777
585,2000006551,0.048044692737430165
586,2002214045,0.012557077625570777
587,2002214045,0.012557077625570777
588,2002214045,0.012557077625570777
589,2002214045,0.012557077625570777
590,2002213981,0.0023768651789251288
591,2000078471,0.5014005602240896
592,2000078471,0.5014005602240896
593,2002214045,0.012557077625570777
594,2000007093,0.10464058234758873
595,2002856131,0.1946564885496183
596,2000853687,0.4287773240451597
597,2002213981,0.0023768651789251288
598,2002837501,0.14220183486238533
599,2000006551,0.048044692737430165
600,2000541360,0.0125
601,2000541374,0.0167427701674277
602,2000541384,0.12895377128953772
603,2002885409,0.19642857142857145
604,2002213981,0.0023768651789251288
605,2002214045,0.012557077625570777
606,2002214045,0.012557077625570777
607,2000546353,0.009416195856873822
608,2000053019,0.464406779661017
609,2000543131,0.048484848484848485
610,2000434009,0.09977827050997784
611,2002827265,0.8487804878048779
612,2002784198,0.8936170212765957
613,2000546346,0.02591283863368669
614,2000540758,0.016423357664233574
615,2002214045,0.012557077625570777
616,2002214045,0.012557077625570777
617,2001040706,0.17318435754189945
618,2001802322,0.0
619,2002253691,0.02998236331569665
620,2002214045,0.012557077625570777
621,2002214045,0.012557077625570777
622,2002213981,0.0023768651789251288
623,2002213981,0.0023768651789251288
624,2002214045,0.012557077625570777
625,2000053019,0.464406779661017
626,2000541384,0.12895377128953772
627,2002213981,0.0023768651789251288
628,2000078471,0.5014005602240896
629,2002214045,0.012557077625570777
630,2002214045,0.012557077625570777
631,2002213981,0.0023768651789251288
632,2002213981,0.0023768651789251288
633,2000011079,0.4287773240451597
634,2002213981,0.0023768651789251288
635,2002213918,0.04020833333333333
636,2002213918,0.04020833333333333
637,2000078471,0.5014005602240896
638,2002214045,0.012557077625570777
639,2002213981,0.0023768651789251288
640,2002466368,0.09974905897114178
641,2000012822,0.15129151291512916
642,2002213931,0.03904555314533623
643,2000078471,0.5014005602240896
644,2000078471,0.5014005602240896
645,2001230796,0.4287773240451597
646,2002213981,0.0023768651789251288
647,2002213981,0.0023768651789251288
648,2000276845,0.4287773240451597
649,2002214045,0.012557077625570777
650,2002214045,0.012557077625570777
651,2002214045,0.012557077625570777
652,2002214045,0.012557077625570777
653,2000848719,0.0
654,2002213981,0.0023768651789251288
655,2002213981,0.0023768651789251288
656,2002213981,0.0023768651789251288
657,2002213981,0.0023768651789251288
658,2000541356,0.041786743515850135
659,2002213918,0.04020833333333333
660,2000007725,0.4287773240451597
661,2002213981,0.0023768651789251288
662,2002213981,0.0023768651789251288
663,2002213981,0.0023768651789251288
664,2000007093,0.10464058234758873
665,2000078471,0.5014005602240896
666,2002214045,0.012557077625570777
667,2002214045,0.012557077625570777
668,2000078471,0.5014005602240896
669,2002214045,0.012557077625570777
670,2002837501,0.14220183486238533
671,2002213879,0.018549747048903883
672,2002214045,0.012557077625570777
673,2002214045,0.012557077625570777
674,2000078471,0.5014005602240896
675,2002214045,0.012557077625570777
676,2000519656,0.9029850746268656
677,2002213981,0.0023768651789251288
678,2001832528,0.8664955070603337
679,2002213981,0.0023768651789251288
680,2002213981,0.0023768651789251288
681,2002213981,0.0023768651789251288
682,2002213981,0.0023768651789251288
683,2000012822,0.15129151291512916
684,2002214045,0.012557077625570777
685,2002213981,0.0023768651789251288
686,2001570686,0.13679245283018868
687,2002214045,0.012557077625570777
688,2002214045,0.012557077625570777
689,2002214045,0.012557077625570777
690,2002213981,0.0023768651789251288
691,2002213981,0.0023768651789251288
692,2000546346,0.02591283863368669
693,2002810293,0.1917808219178082
694,2000541384,0.12895377128953772
695,2000422371,0.1276595744680851
696,2002214045,0.012557077625570777
697,2002214045,0.012557077625570777
698,2002214045,0.012557077625570777
699,2001014907,0.01973684210526316
700,2000541360,0.0125
701,2000012822,0.15129151291512916
702,2002213981,0.0023768651789251288
703,2002213981,0.0023768651789251288
704,2002213981,0.0023768651789251288
705,2002213981,0.0023768651789251288
706,2002213981,0.0023768651789251288
707,2000546346,0.02591283863368669
708,2002213981,0.0023768651789251288
709,2002213981,0.0023768651789251288
710,2000008478,0.4287773240451597
711,2000061369,0.06818181818181818
712,2002213981,0.0023768651789251288
713,2000006551,0.048044692737430165
714,2000078471,0.5014005602240896
715,2002213906,0.05349794238683128
716,2002213981,0.0023768651789251288
717,2002213981,0.0023768651789251288
718,2002317955,0.4287773240451597
719,2002213981,0.0023768651789251288
720,2002213918,0.04020833333333333
721,2002213918,0.04020833333333333
722,2000539111,0.015025041736227047
723,2002213981,0.0023768651789251288
724,2001014903,0.4287773240451597
725,2000492094,0.4287773240451597
726,2002214045,0.012557077625570777
727,2001230343,0.4287773240451597
728,2002213879,0.018549747048903883
729,2000078471,0.5014005602240896
730,2001832528,0.8664955070603337
731,2002744236,0.009316770186335404
732,2002213981,0.0023768651789251288
733,2002885409,0.19642857142857145
734,2001115362,0.4287773240451597
735,2002213879,0.018549747048903883
736,2000013889,0.047058823529411764
737,2002214045,0.012557077625570777
738,2002253256,0.6062176165803109
739,2000541384,0.12895377128953772
740,2001570686,0.13679245283018868
741,2002736497,0.927536231884058
742,2000356302,0.1049902786779002
743,2000078471,0.5014005602240896
744,2002214045,0.012557077625570777
745,2002214045,0.012557077625570777
746,2000013889,0.047058823529411764
747,2002213981,0.0023768651789251288
748,2000539827,0.026022304832713755
749,2000078471,0.5014005602240896
750,2000078471,0.5014005602240896
751,2000078471,0.5014005602240896
752,2002214045,0.012557077625570777
753,2000078471,0.5014005602240896
754,2000078471,0.5014005602240896
755,2000078471,0.5014005602240896
756,2000012822,0.15129151291512916
757,2002213931,0.03904555314533623
758,2001942268,0.4287773240451597
759,2000078471,0.5014005602240896
760,2002214045,0.012557077625570777
761,2002214045,0.012557077625570777
762,2002636226,0.4287773240451597
763,2000015477,0.0847457627118644
764,2000539107,0.022522522522522518
765,2000543131,0.048484848484848485
766,2002652527,0.08495145631067963
767,2000541384,0.12895377128953772
768,2002213981,0.0023768651789251288
769,2002213981,0.0023768651789251288
770,2002213981,0.0023768651789251288
771,2002214045,0.012557077625570777
772,2002214045,0.012557077625570777
773,2000078471,0.5014005602240896
774,2002214045,0.012557077625570777
775,2002214045,0.012557077625570777
776,2002214045,0.012557077625570777
777,2002213918,0.04020833333333333
778,2002214045,0.012557077625570777
779,2002214045,0.012557077625570777
780,2002214045,0.012557077625570777
781,2002213981,0.0023768651789251288
782,2002214045,0.012557077625570777
783,2002214045,0.012557077625570777
784,2000044011,0.4287773240451597
785,2002214045,0.012557077625570777
786,2002214045,0.012557077625570777
787,2002213981,0.0023768651789251288
788,2000543131,0.048484848484848485
789,2002736497,0.927536231884058
790,2002636226,0.4287773240451597
791,2002798569,0.10658016682113068
792,2002858497,0.9009900990099008
793,2000006551,0.048044692737430165
794,2002788993,0.2072072072072072
795,2002885409,0.19642857142857145
796,2002856131,0.1946564885496183
797,2001832528,0.8664955070603337
798,2001147309,0.4287773240451597
799,2002213981,0.0023768651789251288
800,2000010497,0.4287773240451597
801,2000030223,0.32
802,2000078471,0.5014005602240896
803,2002214045,0.012557077625570777
804,2002253256,0.6062176165803109
805,2000541384,0.12895377128953772
806,2000541384,0.12895377128953772
807,2002213981,0.0023768651789251288
808,2002213981,0.0023768651789251288
809,2002213931,0.03904555314533623
810,2002213981,0.0023768651789251288
811,2002213981,0.0023768651789251288
812,2001447863,0.084
813,2002213879,0.018549747048903883
814,2001217696,0.4287773240451597
815,2002744236,0.009316770186335404
816,2002213981,0.0023768651789251288
817,2002213981,0.0023768651789251288
818,2002213981,0.0023768651789251288
819,2000541366,0.08647798742138364
820,2002213931,0.03904555314533623
821,2002213981,0.0023768651789251288
822,2002213981,0.0023768651789251288
823,2002213981,0.0023768651789251288
824,2000015477,0.0847457627118644
825,2002214045,0.012557077625570777
826,2002214045,0.012557077625570777
827,2002214045,0.012557077625570777
828,2000053019,0.464406779661017
829,2000016576,0.4352941176470588
830,2002214045,0.012557077625570777
831,2000078471,0.5014005602240896
832,2002214045,0.012557077625570777
833,2002214045,0.012557077625570777
834,2000006551,0.048044692737430165
835,2002213981,0.0023768651789251288
836,2000061442,0.14935064935064934
837,2002213981,0.0023768651789251288
838,2002213981,0.0023768651789251288
839,2002214045,0.012557077625570777
840,2002214045,0.012557077625570777
841,2002213981,0.0023768651789251288
842,2002213981,0.0023768651789251288
843,2001942268,0.4287773240451597
844,2002214045,0.012557077625570777
845,2000061442,0.14935064935064934
846,2002214045,0.012557077625570777
847,2002214045,0.012557077625570777
848,2000078471,0.5014005602240896
849,2002214045,0.012557077625570777
850,2000061369,0.06818181818181818
851,2002213981,0.0023768651789251288
852,2000078471,0.5014005602240896
853,2002214045,0.012557077625570777
854,2002739241,0.8630806845965769
855,2000015477,0.0847457627118644
856,2002213981,0.0023768651789251288
857,2002213981,0.0023768651789251288
858,2002837501,0.14220183486238533
859,2002213931,0.03904555314533623
860,2000061442,0.14935064935064934
861,2000078471,0.5014005602240896
862,2002213981,0.0023768651789251288
863,2000078471,0.5014005602240896
864,2000078471,0.5014005602240896
865,2000540766,0.017915309446254073
866,2002766690,0.5428571428571428
867,2002766690,0.5428571428571428
