,amount/mean_amount
1924,1.1048927759198741
1925,0.23335472095675122
1926,0.575111231178173
1927,0.575111231178173
1928,0.024273352892521083
1929,0.04476635991372391
1930,0.1852580842988815
1931,0.3500320814351268
1932,0.8710103307049222
1933,0.912162145285363
1934,24.299126106734324
1935,0.11614120417697733
1936,0.05949288905836707
1937,0.02190440577688266
1938,0.2771708384401128
1939,0.23335472095675122
1940,0.061309222575414164
1941,4.844575741468486
1942,0.012206132828109707
1943,0.420735339591008
1944,0.42679476334081706
1945,0.0011584884744186984
1946,0.9432799094334834
1947,0.736290256397798
1948,0.13943280747530523
1949,0.03848876110494859
1950,1.9175358833815341
1951,0.06373100059814361
1952,0.2580939937358099
1953,0.061309222575414164
1954,4.1033108881577895
1955,0.05253521393501129
1956,0.5099759358530749
1957,0.0708687212119464
1958,0.05707598067420748
1959,0.12204692103109731
1960,0.09659242233736245
1961,0.0014591811096584038
1962,0.001311832049817468
1963,0.05370398983736903
1964,0.3187119121634561
1965,0.2497010225125349
1966,9.919050494937636
1967,1.7866835345866143
1968,3.0734938901434186
1969,0.010660502875040159
1970,0.21514962250239325
1971,6.677415587670498
1972,0.03578578606529144
1973,88.87801067965943
1974,12.955119957834917
1975,0.06773543180239365
1976,0.15039560648547945
1977,3.8595297668352564
1978,0.054967988015898875
1979,2.70029430612735
1980,0.09946284826683614
1981,0.08603685080749389
1982,0.09648873490558944
1983,0.4396079485321113
1984,0.2262348962699277
1985,0.2841160886823302
1986,0.5153594720433858
1987,0.14120104257913071
1988,0.35376102609588445
1989,5.115595580872598
1990,0.2554808518898536
1991,0.013243037226974246
1992,0.1433413134829
1993,0.31348840993649413
1994,7.996073721046687
1995,0.009764906262487766
1996,0.2345777140046806
1997,3.819564754193662
1998,0.7300650549391879
1999,0.42862432760872476
2000,1.1533974958665547
2001,0.11092999921977695
2002,0.20584459189733084
2003,0.0440655578925733
2004,0.11742436860207962
2005,0.49260659507221216
2006,0.2723952085841234
2007,4.003438002966202
2008,0.05370398983736903
2009,1.025149411366502
2010,5.575187932325604
2011,1.5369349675941315
2012,0.05921672138910845
2013,0.10668569500129242
2014,0.08568167920402407
2015,0.28435710283548377
2016,0.02190440577688266
2017,0.06773543180239365
2018,0.12742823105113743
2019,2.243682272312543
2020,5.025848289980096
2021,0.6006595108499582
2022,2.2732830251350364
2023,1.6678758290433247
2024,3.346874517415961
2025,0.6451258411000634
2026,2.262499022038013
2027,0.07950795579778368
2028,0.15293315776867863
2029,1.3605294007691702
2030,1.191004939178108
2031,0.08553762463614177
2032,0.11742436860207962
2033,0.12139693430603057
2034,11.261820141030496
2035,0.31900300443673607
2036,0.8717551135151406
2037,34.50372416213896
2038,11.017560459404676
2039,0.5139457469105414
2040,0.2569728734552707
2041,0.12319202415621162
2042,0.16595552555756599
2043,0.11742436860207962
2044,0.0703377809934845
2045,0.1266759855222435
2046,0.24085189685827604
2047,0.24085189685827604
2048,2.5618423609950924
2049,0.24085189685827604
2050,2.0557239865159285
2051,0.14367091901508175
2052,0.04772421066031349
2053,0.141955971061289
2054,2.10688314877403
2055,12.631038201547879
2056,0.1560984641317198
2057,0.3390609839906298
2058,0.21397594274826734
2059,0.13131329876234663
2060,0.11287822389274538
2061,2.4716918933923306
2062,0.8940484683004181
2063,0.6102805599250835
2064,0.08512473573586424
2065,0.11754575464084054
2066,0.049116643892940605
2067,0.31674588449044677
2068,4.486933192840606
2069,0.24085189685827604
2070,0.04844688895093353
2071,0.06578101445071724
2072,0.01789289303264572
2073,0.3444983599023932
2074,0.06069528822535068
2075,0.061309222575414164
2076,1.7771482470728581
2077,0.08977676891322917
2078,0.06773543180239365
2079,0.0703377809934845
2080,0.2269637256568205
2081,0.2035282179186899
2082,0.4429530784939529
2083,0.13946776226320481
2084,0.06773543180239365
2085,0.06773543180239365
2086,0.08893661133470943
2087,0.16626355872712367
2088,0.11287822389274538
2089,0.14367091901508175
2090,0.022127744816176364
2091,0.29822782500081996
2092,0.1404949908186076
2093,0.0025393541388860534
2094,0.19468758499389574
2095,0.0881281419993528
2096,0.18431581628940025
2097,2.7647986966024916
2098,0.0588874445526847
2099,0.061309222575414164
2100,3.526937304101866
2101,0.2229897728524573
2102,0.24085189685827604
2103,0.06843782947180421
2104,0.09852812692473005
2105,4.270720568415934
2106,0.11412097840440917
2107,0.042377151045472336
2108,2.7372271152815832
2109,0.2089376890588889
2110,0.2089376890588889
2111,5.452314563172383
2112,0.24085189685827604
2113,0.2497010225125349
2114,0.061309222575414164
2115,0.0588874445526847
2116,0.1249127611723615
2117,0.02190440577688266
2118,0.08509785427546751
2119,0.24085189685827604
2120,0.3849774826958109
2121,0.24085189685827604
2122,1.9660831699569818
2123,0.24085189685827604
2124,3.0951455702743247
2125,0.24085189685827604
2126,0.652971246483353
2127,0.6864627289942632
2128,1.5385597867856025
2129,0.01853315680418699
2130,2.1169142239268846
2131,14.256924665194772
2132,0.09960093210146545
2133,2.543816364291972
2134,0.06241389325244865
2135,0.03153424857131021
2136,3.822822282639812
2137,0.11915826204163128
2138,0.08459909913486278
2139,1.854608767617916
2140,4.74546653661927
2141,0.009764906262487766
2142,0.39047497259641195
2143,0.0012489863221950214
2144,0.2497010225125349
2145,0.0462346200716343
2146,5.629826645988383
2147,0.16588668508992233
2148,0.030236823030496858
2149,0.058292621880435366
2150,0.09151969407248031
2151,0.08221299077160528
2152,0.08297776277878299
2153,0.0880935688439369
2154,0.2462383123257094
2155,2.0018969471220216
2156,0.29776009039147167
2157,0.1463501415967473
2158,0.04745090667793645
2159,0.29186741458599247
2160,0.11260205622348676
2161,0.1970562538494601
2162,8.582398926549608
2163,0.1789268673283459
2164,0.3187119121634561
2165,0.3187119121634561
2166,0.07795777712232922
2167,0.12344077029907422
2168,0.08467228174657114
2169,1.0706808100488128
2170,0.04509099449288505
2171,0.12485051125626745
2172,0.09852812692473005
2173,0.09718650834870049
2174,0.12024817886329706
2175,0.22683865281652166
2176,0.5423476461820791
2177,3.5493068853118146
2178,0.06773543180239365
2179,0.20605294676723135
2180,0.07795363556496267
2181,1.9660831699569818
2182,5.521536826506694
2183,0.06872762022061246
2184,1.2287994207122184
2185,0.2497010225125349
2186,1.8606478061296692
2187,0.11667736047837561
2188,4.838546228686289
2189,0.06273254825543938
2190,0.38771816397223974
2191,0.12100392646900869
2192,0.24426045636757973
2193,0.20974122009411314
2194,0.04830470251160872
2195,0.02510465536512229
2196,0.018261888723772855
2197,78.97069735984158
2198,0.6421643209855145
2199,0.3686316325788005
2200,5.01881629710381
2201,0.5462533094441172
2202,0.07835726523541758
2203,0.07329065068786517
2204,0.09317472287448597
2205,0.06373100059814361
2206,0.047142760049142154
2207,0.09578769389900987
2208,0.20712575194396676
2209,0.7498643609462877
2210,0.043566504863406956
2211,0.06095068093398258
2212,0.16426985739824282
2213,0.009764906262487766
2214,0.46806172482400404
2215,0.3986196833121481
2216,13.874791165554385
2217,0.6060764047594122
2218,2.722478572524485
2219,0.1304998455581321
2220,0.09852812692473005
2221,0.015049014191921584
2222,0.012106295834100918
2223,0.023614026278516977
2224,1.0752097351667724
2225,0.11141295007757811
2226,0.38182338471153815
2227,3.6882827981556177
2228,0.4621280040052397
2229,1.004219908593815
2230,0.4817242778037147
2231,0.012206132828109707
2232,0.737427137854902
2233,0.16180238868525365
2234,0.09852812692473005
2235,0.03871770476638049
2236,6.576347352387819
2237,0.3826838982938912
2238,0.06521485485861124
2239,0.1149973264732223
2240,0.3764970937601154
2241,0.9454225589043097
2242,3.4908655577633168
2243,0.24085189685827604
2244,0.09310757519992083
2245,0.0555181588072537
2246,0.05650612406531655
2247,0.1852580842988815
2248,1.4451523493239815
2249,0.5964351659144773
2250,0.8357917244098808
2251,24.5809045951634
2252,0.6103093491999831
2253,3.259840680595046
2254,0.35226484693585414
2255,3.206558520351903
2256,1.238287922425441
2257,0.9033435186984627
2258,4.90280647910646
2259,0.9943516187829875
2260,0.6788140035464383
2261,0.09852812692473005
2262,10.196067861694605
2263,0.06373100059814361
2264,0.05370398983736903
2265,0.19734185811966207
2266,0.08556949013644084
2267,0.09323368236613212
2268,0.09115809070922444
2269,0.5059195200549821
2270,0.8139723396394903
2271,0.07086887266513571
2272,0.191702849799216
2273,1.9735703768980932
2274,0.24638260039218782
2275,0.10528820801594989
2276,0.9628340329925504
2277,0.16191279103681788
2278,0.06758869259651179
2279,0.18431581628940025
2280,0.24085189685827604
2281,0.24638260039218782
2282,1.7080656080564167
2283,0.12485051125626745
2284,0.08363631645163047
2285,1.194956261215193
2286,2.5190306188251825
2287,1.0415443995474842
2288,0.17920592042084363
2289,2.211477899735504
2290,0.1827805097154759
2291,0.46670944191350244
2292,0.11667736047837561
2293,0.2989242839643496
2294,0.575111231178173
2295,1.9211820508964834
2296,0.2307805749993111
2297,0.7301587495721207
2298,1.1557997536967035
2299,0.6888259255750672
2300,0.06751237330030015
2301,0.06773543180239365
2302,0.07811329017220948
2303,0.628918291999008
2304,0.01210180690650193
2305,4.469688470679033
2306,0.9680329847450868
2307,0.09865558892592632
2308,0.43149382645894707
2309,0.2569728734552707
2310,0.07275955901621396
2311,0.08715599294204354
2312,10.333981746988988
2313,0.18277901465682228
2314,0.026457326293471344
2315,0.02333827090976618
2316,0.1485096319291122
2317,0.29822782500081996
2318,6.192805059122214
2319,0.1895975237249078
2320,0.06373100059814361
2321,0.11742436860207962
2322,0.09337390013962134
2323,1.6301115332993177
2324,0.11768991443790522
2325,0.14450652923202273
2326,0.3187119121634561
2327,0.860167788133418
2328,0.1630294633517716
2329,0.14043125981800947
2330,0.10122607261671812
2331,1.4271468367080244
2332,2.7390706831262204
2333,0.05370398983736903
2334,0.06699222359142544
2335,3.431538079736352
2336,0.7359672293899975
2337,0.586539020979946
2338,0.009764906262487766
2339,0.07700829238942354
2340,0.9829832820933723
2341,0.026400003478239592
2342,0.21574426711951913
2343,0.5181590323800577
2344,0.8457719852395943
2345,0.042377151045472336
2346,0.29822782500081996
2347,0.11141295007757811
2348,0.09036222980689604
2349,4.391788287669194
2350,0.1298625444764827
2351,0.5744267480694484
2352,0.3771631174679334
2353,0.24085189685827604
2354,0.24085189685827604
2355,0.9830313429349096
2356,0.11667736047837561
2357,0.2089376890588889
2358,1.2648309300312954
2359,0.06268090692820931
2360,0.24085189685827604
2361,0.12485051125626745
2362,0.05707111103563761
2363,0.20550242714301217
2364,0.2509142445011974
2365,0.0009825204370758484
2366,0.1519728410388706
2367,0.17734015661033692
2368,0.9623422925134022
2369,0.47811352737091317
2370,0.06290853072948849
2371,0.09510440293969098
2372,0.12662287635507835
2373,0.6873270913202576
2374,1.9168394244180045
2375,0.11340560466856552
2376,0.10906953492484525
2377,0.06622111576960117
2378,0.10453221299892701
2379,0.23163211388341917
2380,4.007949445369167
2381,0.06884567676431716
2382,0.5057750497289651
2383,2.437934117748306
2384,0.06773543180239365
2385,0.9523256962781181
2386,1.4438413677455728
2387,0.09223454729343412
2388,0.1637934356895673
2389,0.351440978608856
2390,0.18411830323176723
2391,0.2714346389920918
2392,1.6588833147789275
2393,1.2902311981129642
2394,0.7987155266455095
2395,0.37511577196412016
2396,38.981586985692765
2397,0.07851659273691294
2398,0.23554705560997258
2399,0.12015711754356326
2400,0.08165692351009857
2401,0.09852812692473005
2402,0.14932637314153255
2403,0.6795848563034805
2404,0.9980256947379593
2405,0.1771568072930096
2406,10.15551879714311
2407,0.2989242839643496
2408,0.13519988126345733
2409,1.3209573288569185
2410,0.29822782500081996
2411,0.06578101445071724
2412,7.154932735934505
2413,0.05554560228664433
2414,0.02521154155103945
2415,0.29822782500081996
2416,0.7498643609462877
2417,6.480030744130948
2418,45.29993027968686
2419,1.3981838002892397
2420,0.11742436860207962
2421,1.5462335403084837
2422,2.9185727389324008
2423,0.2497010225125349
2424,0.09297290803925852
2425,0.11219312440129725
2426,9.970484864140213
2427,0.3369869859172974
2428,6.610062391637071
2429,0.1838448302377177
2430,0.24085189685827604
2431,2.8174064376028327
2432,0.1331941203930792
2433,0.46096284407754456
2434,1.0034342326126984
2435,5.8580582278154285
2436,0.4506088399775917
2437,0.06171225581570095
2438,1.6580257115613044
2439,0.1598373495001442
2440,0.07000763223631559
2441,27.310008376316507
2442,0.8370422155572723
2443,0.16699843750473842
2444,1.4484707714443286
2445,6.573855672669012
2446,2.1497230113700154
2447,0.07093243013262182
2448,1.3833875863170377
2449,0.06373100059814361
2450,0.12019666712809887
2451,0.08314771211371137
2452,0.08099147992680752
2453,0.11141295007757811
2454,0.11141295007757811
2455,2.264474867655103
2456,0.6865446653429138
2457,0.11742436860207962
2458,0.07458651436669408
2459,2.373693644162141
2460,0.24085189685827604
2461,0.19316494194365905
2462,0.29304305029061156
2463,0.11141295007757811
2464,0.9896681871756038
2465,0.35226484693585414
2466,0.01789289303264572
2467,0.10740797967473806
2468,0.5953593413218472
2469,0.147760324886796
2470,0.11742436860207962
2471,0.40230308341897636
2472,0.20835467426054455
2473,0.05577114034775011
2474,2.5295693076598953
2475,2.778625455437271
2476,1.5599042056090693
2477,8.133739394190918
2478,0.10748994704786591
2479,2.013770124871599
2480,1.0104194093120442
2481,0.8481293537747736
2482,10.385661780200548
2483,0.05370398983736903
2484,1.247434755516123
2485,0.09547041912425248
2486,0.024670373878904705
2487,0.04939826290314219
2488,4.8745777380053665
2489,0.012206132828109707
2490,1.5785031954169817
2491,0.20296320431874668
2492,0.09852812692473005
2493,0.05370398983736903
2494,0.26868739854351414
2495,0.08459909913486278
2496,0.4378514706336887
2497,0.20710895330624085
2498,4.379339437102037
2499,0.19900004936770346
2500,1.8800612947877375
2501,0.17779768215582145
2502,0.05377209600340381
2503,2.700782854680341
2504,1.071359403062807
2505,0.009768383793208026
2506,0.055217971541635325
2507,0.01210180690650193
2508,0.009764906262487766
2509,0.042367526204311765
2510,0.8882794070085218
2511,1.6755962977904306
2512,0.18511731307074117
2513,0.14929564048541066
2514,0.11821701439108896
2515,0.09852812692473005
2516,1.365500418815825
2517,0.047206738655917575
2518,0.36433048456360073
2519,2.1233299046986436
2520,0.02692789542398539
2521,0.10393998137251899
2522,0.05370398983736903
2523,0.2273326137677697
2524,0.6642170103356403
2525,0.8159836121236117
2526,0.04380881155376532
2527,0.5930962597069677
2528,0.44079811746302755
2529,0.07096285760854372
2530,0.282377716042269
2531,2.7329572090629024
2532,0.020408060318928927
2533,0.02578762905608192
2534,0.371578857692859
2535,0.0009964431828875903
2536,1.9164403535101477
2537,0.22486249845767867
2538,0.33425933431989696
2539,0.11667736047837561
2540,3.8054927449002216
2541,4.410858972817608
2542,0.017344187033450042
2543,0.2089376890588889
2544,0.07835726523541758
2545,0.4945733421454938
2546,1.6285578849752491
2547,0.0847501474963834
2548,0.44186888352960463
2549,0.0588874445526847
2550,0.07458651436669408
2551,0.012397585816024709
2552,0.3773768285328277
2553,0.06773543180239365
2554,0.06658702882814298
2555,0.23132108778365865
2556,3.447430901297342
2557,10.618213357972735
2558,1.8976458347466145
2559,0.04648925408773493
2560,13.034352406979995
2561,2.3905953923154537
2562,0.575111231178173
2563,0.057018001868472494
2564,0.3164551159655071
2565,0.04301183871352562
2566,0.07669346250459587
2567,1.5664119825721028
2568,0.8339891247395689
2569,0.02190440577688266
2570,16.33076475567119
2571,0.917562495853079
2572,0.09458591800359673
2573,0.5853511197493079
2574,0.058161230128541984
2575,0.2689867605639298
2576,0.2857569420183563
2577,23.07305410506443
2578,8.011408425655656
2579,0.13227757066285853
2580,0.06199481994344345
2581,0.28951041191826743
2582,0.06373100059814361
2583,0.30267376959253517
2584,0.08359382911789838
2585,0.24404441212098832
2586,0.2504395911155449
2587,2.269289997112979
2588,0.07700829238942354
2589,2.7213137255407327
2590,0.07835726523541758
2591,0.06092633821894076
2592,0.06874443573401438
2593,0.5119083962209595
2594,0.18121760336342593
2595,0.02085475172939428
2596,0.02521154155103945
2597,0.08314771211371137
2598,0.07275955901621396
2599,0.061309222575414164
2600,0.15620949705523046
2601,0.05808018521177489
2602,0.014874876540602756
2603,0.5492603131789261
2604,2.734072565858537
2605,0.0945573461443707
2606,5.348210801379839
2607,0.05192648871491001
2608,0.3951692033966514
2609,0.24874777242013885
2610,0.10391383421742456
2611,0.6121068319342706
2612,18.86459474747099
2613,0.15267576997689875
2614,0.2018671807803249
2615,2.260972088750292
2616,0.631524407224073
2617,0.4373788845834639
2618,0.05370398983736903
2619,0.2198506678608647
2620,0.021850300961136958
2621,0.018948431742692506
2622,0.3731681798972738
2623,1.4804096381830754
2624,0.2709869588893038
2625,0.01648097403823686
2626,0.06245638058618075
2627,0.25538985609583387
2628,0.2282391939289412
2629,0.7956818408911652
2630,0.3365820217960863
2631,0.9968138558858983
2632,0.4817242778037147
2633,0.29822782500081996
2634,0.12485051125626745
2635,0.053926437002596896
2636,0.07442650991588774
2637,7.783154242402401
2638,0.1010361775464101
2639,0.591571444650089
2640,0.031633358196837595
2641,0.11436555279716352
2642,0.5563666624035454
2643,0.043740381399419916
2644,0.13916208559797158
2645,0.12427477658454204
2646,0.0019234660081860779
2647,1.0181599294498698
2648,0.18461688964247927
2649,0.02190440577688266
2650,0.16854042009627254
2651,0.5331731206856424
2652,12.253317831360933
2653,1.3346163178038646
2654,0.02151548256624352
2655,0.17477200017342553
2656,0.5529679329553633
2657,0.24085189685827604
2658,1.2640320506319527
2659,0.47802106960434987
2660,0.11548057308383625
2661,0.06373100059814361
2662,0.04655759972968785
2663,0.35199552462007805
2664,0.6815531784892724
2665,0.13893082980507435
2666,0.3115896965787104
2667,2.318511889590137
2668,1.116567107148135
2669,0.12485051125626745
2670,0.11839095544448479
2671,0.12613427201715924
2672,1.174773763625147
2673,0.06054445056823644
2674,0.061309222575414164
2675,0.0588874445526847
2676,0.03953952428934683
2677,0.014616061617249317
2678,0.2946039530860521
2679,0.22284638424231887
2680,1.453182111491735
2681,0.02378136499304283
2682,1.0388299963659304
2683,0.11742436860207962
2684,0.09852812692473005
2685,0.24085189685827604
2686,0.10122607261671812
2687,9.619047382279014
2688,0.15854148582131528
2689,0.01942476977651921
2690,0.09075294485175651
2691,0.107832853012059
2692,1.1927378488298768
2693,0.24002544549395433
2694,0.06820493068632444
2695,0.1845649777322239
2696,2.586312081779587
2697,0.08556949013644084
2698,0.08833116682902706
2699,0.061309222575414164
2700,0.16336379819990815
2701,1.105915381823564
2702,1.9660831699569818
2703,1.5052731451463188
2704,0.201051315501274
2705,0.11667736047837561
2706,0.24085189685827604
2707,0.11141295007757811
2708,0.5750702630038478
2709,0.8724916468325102
2710,0.012206132828109707
2711,0.12238877025576655
2712,0.8509033741595513
2713,2.8690446915325296
2714,1.5162396671612823
2715,13.677162336960423
2716,0.16608387458734988
2717,8.851821731578262
2718,0.08909593883620477
2719,0.6813173350700855
2720,0.2497010225125349
2721,0.039059625049951065
2722,0.16489499598683408
2723,0.9407831621678016
2724,2.7157903721555603
2725,1.687032500520563
2726,0.06476661136189754
2727,0.06773543180239365
2728,0.05408752390463494
2729,0.20768442863638298
2730,1.1100990164778572
2731,1.1137067267083864
2732,0.0672255837976085
2733,0.1536101696326086
2734,0.24638260039218782
2735,1.535999275890273
2736,6.80827556615822
2737,0.629616095387481
2738,0.09045370807153148
2739,0.2659635944891268
2740,4.528979826506478
2741,0.17621525489149306
2742,0.06695529250478593
2743,0.09852812692473005
2744,0.01942476977651921
2745,0.5711701762449622
2746,0.07381370100023231
2747,0.08180936110115036
2748,0.061309222575414164
2749,0.2295064460845529
2750,0.0588874445526847
2751,0.11298006987816471
2752,0.1687204365663353
2753,0.1110820499088303
2754,0.07044399932781474
2755,3.2980792809539325
2756,0.8210212191799051
2757,1.0549304888757627
2758,0.16626355872712367
2759,0.045986866244707346
2760,0.11508880473785776
2761,0.09195395161155284
2762,0.14960355398481248
2763,0.13927347997380987
2764,0.24085189685827604
2765,12.162303848292247
2766,0.2989242839643496
2767,0.10993597603179775
2768,0.02218170129824423
2769,0.22789065285982932
2770,0.1078323542230195
2771,0.02629013224515937
2772,0.20088999464793206
2773,0.06957461343244281
2774,0.06773543180239365
2775,0.8955426308898697
2776,0.6384010708713652
2777,0.0886604436654508
2778,0.13370863629045582
2779,0.1907143260167261
2780,1.1733533465159787
2781,0.009764906262487766
2782,0.11105461326743449
2783,0.053682746170502976
2784,0.29822782500081996
2785,9.084631204367653
2786,0.23335472095675122
2787,0.35226484693585414
2788,0.29822782500081996
2789,1.116669527583948
2790,0.4573913231772425
2791,0.3817644258782042
2792,1.3035007770672646
2793,0.23484873720415925
2794,0.05370398983736903
2795,0.3056519989593736
2796,0.007965474790771638
2797,1.5849461890990408
2798,0.30175333121350345
2799,0.09852812692473005
2800,1.9471829450807896
2801,0.21722428720333603
2802,0.5557761967926673
2803,0.33044184211614397
2804,0.625759049160957
2805,0.1916652600641917
2806,0.019529812524975532
2807,0.04582599150028786
2808,1.1757699244903963
2809,12.899934927594973
2810,0.012545006965412967
2811,1.9626017763800607
2812,1.8908451178086194
2813,0.2989242839643496
2814,0.08836303232932613
2815,3.9552723902334175
2816,0.03388505933820541
2817,0.869382680064794
2818,0.011545029771369715
2819,0.3304596037004076
2820,2.238675409065185
2821,0.48474205308971335
2822,0.08006177720894453
2823,0.5830328842463024
2824,2.4298288799424723
2825,0.09852812692473005
2826,0.1354708636047873
2827,0.042377151045472336
2828,0.021988332510733694
2829,0.10744775513586487
2830,0.39451582421710957
2831,0.0721116271767995
2832,1.5146528450924894
2833,2.348730927772339
2834,0.08761010079423646
2835,0.7338678101300347
2836,0.061309222575414164
2837,0.060192698130125115
2838,0.21682351893771704
2839,2.062194506924071
2840,0.9215995655341639
2841,4.985990688082944
2842,0.3700134715686153
2843,0.6758314877568551
2844,2.6416483645807225
2845,1.0037407550563349
2846,0.32432297633731805
2847,0.2869206321949329
2848,1.4615634697284523
2849,0.061309222575414164
2850,0.12411010569971478
2851,0.1536101696326086
2852,1.382860240262405
2853,4.553579992737362
2854,0.0914782646354485
2855,0.063454832928885
2856,0.08764532534722322
2857,1.3606568627703663
2858,0.07035902466035056
2859,0.10077995561253111
2860,0.5134469782541066
2861,0.06773543180239365
2862,0.23579391189202867
2863,0.6912019527149105
2864,8.448296415088999
2865,55.757657600643604
2866,8.068344675724983
2867,0.013648001348185368
2868,2.6121106560158136
2869,0.37890155324472297
2870,0.5313378840939708
2871,0.08117205109516892
2872,14.304795976893853
2873,5.757831092371075
2874,1.346763504639971
2875,0.11141295007757811
2876,0.11694365361148988
2877,3.647580088234152
2878,8.857046289832306
2879,13.593383629735499
2880,0.06857764228606437
2881,0.001337937198214484
2882,0.07851659273691294
2883,0.46463609538070477
2884,0.21842579679243693
2885,1.3453494238914183
2886,1.8350469589906888
2887,0.22420244483962287
2888,5.763669057212426
2889,12.921765690813421
2890,0.3530054754017322
2891,0.06328488359395662
2892,0.07835726523541758
2893,0.3511850579354868
2894,2.2142700896509577
2895,1.3412824326736696
2896,0.14367091901508175
2897,0.33501170074793957
2898,0.1527504062882719
2899,8.702468131676511
2900,0.13732717087073532
2901,0.2137938522795067
2902,0.17720126933340374
2903,0.047142760049142154
2904,0.03939388724350139
2905,0.8837483333903771
2906,0.09423176040097551
2907,0.18732919032047146
2908,1.1869331480924012
2909,0.2907685148783906
2910,0.02333827090976618
2911,0.6309042321095811
2912,0.06189248105336198
2913,0.07969586415040274
2914,0.11314129175942321
2915,1.3728976410843328
2916,0.19165282268001635
2917,0.2089376890588889
2918,0.1472159712778273
2919,0.030236823030496858
2920,0.18794983562074755
2921,1.3777636958340789
2922,0.04584890623528679
2923,0.14427202049831506
2924,1.4726318001401904
2925,0.18737976359197528
2926,0.10192711362329769
2927,6.385846259933991
2928,0.37049568451060033
2929,0.35226484693585414
2930,1.4484707714443286
2931,0.11141295007757811
2932,0.02190440577688266
2933,0.7575927474718785
2934,0.19375096449787996
2935,0.21967349801434383
2936,0.38301968385338797
2937,0.04603186276455769
2938,0.05120953254292407
2939,0.2089376890588889
2940,0.07700829238942354
2941,0.07329065068786517
2942,37.93607992088022
2943,1.379567160708597
2944,0.6043023814020182
2945,0.06773543180239365
2946,3.497557312826122
2947,0.064281556822355
2948,0.7213683985247641
2949,2.092858033982718
2950,0.09331731137022982
2951,0.05707111103563761
2952,0.09852812692473005
2953,0.15741557147741472
2954,0.3416019622582245
2955,0.030236823030496858
2956,0.0019325544672576316
2957,1.4942074854466068
2958,0.024864441810677637
2959,1.5583587754900423
2960,0.02293978361339657
2961,0.029725962794855086
2962,0.06773543180239365
2963,0.07835726523541758
2964,0.29822782500081996
2965,0.08836800363784325
2966,0.217441214881391
2967,0.08887113409333823
2968,0.09852812692473005
2969,0.08954807325164055
2970,0.04879450635654824
2971,0.17019531135425195
2972,0.009204052965421209
2973,0.06773543180239365
2974,0.09688174274261133
2975,0.11743499043551264
2976,0.29393828412990686
2977,0.009764906262487766
2978,0.013169746158617412
2979,12.188687352557723
2980,1.002265900780625
2981,0.0588874445526847
2982,0.07835726523541758
2983,2.6041336591076125
2984,1.7619971152311669
2985,0.615726632400395
2986,1.1864922792483144
2987,1.376387268719012
2988,0.1673363639038591
2989,0.08485523827584204
2990,0.08015235508559862
2991,4.199618015415273
2992,0.09852812692473005
2993,0.017526754830106246
2994,0.2089376890588889
2995,0.21783252431703476
2996,0.09929050843531581
2997,0.5506122629316602
2998,1.4451523493239815
2999,1.1692316952432724
3000,0.06804940493876434
3001,4.968456309471727
3002,25.465817160589282
3003,0.11141295007757811
3004,0.8033095963798697
3005,0.058199954134257575
3006,0.09666666019640445
3007,0.042377151045472336
3008,0.01554076267391673
3009,0.9579588202478431
3010,11.65312161838346
3011,0.24085189685827604
3012,6.68526862274659
3013,0.11141295007757811
3014,0.021826261443199553
3015,0.021826261443199553
3016,0.20953168838424333
3017,0.24085189685827604
3018,0.24085189685827604
3019,0.4817242778037147
3020,1.0027575188725282
3021,2.739255039910684
3022,0.0024178997375122616
3023,0.09161548203240169
3024,0.13362275514249866
3025,0.2084836972271825
3026,0.43173723634243993
3027,0.0626581954214082
3028,0.16442598154321056
3029,0.06857455664360254
3030,0.24085189685827604
3031,1.2287994207122184
3032,0.4915156714674548
3033,0.24085189685827604
3034,0.04523593117761406
3035,0.2841205872707256
3036,0.2908033145149658
3037,0.2774554839408361
3038,0.2497010225125349
3039,2.4839823456899124
3040,1.7253746617088443
3041,34.97698851194451
3042,0.7952275915701343
3043,0.10020637660714782
3044,0.0292085214019779
3045,0.2583601023106008
3046,0.06209523824945794
3047,2.354543398909214
3048,0.09396073854852974
3049,0.11980994867104439
3050,4.109374177957929
3051,0.059513890759479014
3052,0.16420292304111705
3053,0.07636605531767242
3054,0.06679742883680449
3055,0.13568281611235228
3056,0.29822782500081996
3057,0.2079988086778495
3058,0.6992809748707426
3059,0.15182848709164415
3060,0.1383175149648377
3061,0.012206132828109707
3062,0.012206132828109707
3063,0.23066244427828342
3064,0.009764906262487766
3065,0.09852812692473005
3066,0.680103494563979
3067,7.651862586816113
3068,0.4447986200335041
3069,2.0022580678861974
3070,0.12513124051969607
3071,0.8466947299258683
3072,6.422806013931734
3073,6.2122152210137624
3074,47.57752874986947
3075,0.17147887894273844
3076,1.7395443270109259
3077,0.8040868244958476
3078,0.06272422160131476
3079,0.014475691174871257
3080,0.06773543180239365
3081,0.06773543180239365
3082,0.14192893833206585
3083,0.49809957671305316
3084,0.09852812692473005
3085,0.3686316325788005
3086,0.3121226093459784
3087,3.4593402875842365
3088,0.9677647848227059
3089,2.3128921889108285
3090,1.079307533998401
3091,0.3922414984030729
3092,0.10874202774974215
3093,0.1279718492010724
3094,0.5831653417363618
3095,0.11869898861404249
3096,0.10515615098693698
3097,0.0950912205395201
3098,0.11578860625339395
3099,0.1852580842988815
3100,2.7647986966024916
3101,0.24085189685827604
3102,0.5931372278812929
3103,0.3348289534292645
