,create_minus_claim_date,category_history,cal_cust_history,ZZ_CLAIMDATE_SIMP_DT_month,ship_to_history,original_with_avg_dispute,rank_xref_in_kunnr,b_value,rank_kunwe_in_kunnr
102,2.0,0.26779624893435633,0.1086,10.0,0.04020833333333333,0.1426,3.0,0.0276,8.0
103,2.0,0.26779624893435633,0.1086,10.0,0.04020833333333333,0.3173,3.0,0.0613,8.0
104,-7.0,0.1632506979074706,0.0008,10.0,0.4287773240451597,0.0589,4.0,0.0435,1.0
105,2.0,0.26779624893435633,0.0008,10.0,0.4287773240451597,0.3988,2.0,0.0421,2.0
106,18.0,0.22681636618806006,0.0008,10.0,0.4287773240451597,0.1354,2.0,0.0761,2.0
107,2.0,0.1632506979074706,0.0008,10.0,0.4287773240451597,0.0173,4.0,0.0128,1.0
108,2.0,0.3844269691891195,0.0008,10.0,0.09977827050997784,1.377,4.0,0.1981,6.0
109,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0786,7.0,0.0104,82.0
110,4.0,0.11814305562209552,0.0008,10.0,0.7285714285714285,0.0758,2.0,0.0676,14.0
111,2.0,0.11814305562209552,0.0008,10.0,0.4287773240451597,0.0214,3.0,0.0158,1.0
112,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0463,3.0,0.01,8.0
113,2.0,0.1632506979074706,0.0008,10.0,0.4287773240451597,0.0153,4.0,0.0113,1.0
114,2.0,0.3844269691891195,0.0008,10.0,0.08607594936708861,1.3742,4.0,0.1977,11.0
115,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.2215,3.0,0.0428,8.0
116,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0674,3.0,0.013,8.0
117,2.0,0.1632506979074706,0.0008,10.0,0.0,1.3284,3.0,0.2144,3.0
118,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.1174,7.0,0.0155,82.0
119,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0484,3.0,0.01,8.0
120,6.0,0.1632506979074706,0.0008,10.0,0.0847457627118644,0.0468,2.0,0.0117,4.0
121,2.0,0.3844269691891195,0.0008,10.0,0.13266097750193948,0.7303,4.0,0.105,2.0
122,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0727,3.0,0.014,8.0
123,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.5222,1.0,0.0481,1.0
124,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.264,3.0,0.051,8.0
125,2.0,0.3844269691891195,0.0008,10.0,0.07343550446998723,1.5051,4.0,0.2165,13.0
126,2.0,0.28293496386881606,0.0008,10.0,0.4287773240451597,0.2982,2.0,0.1574,1.0
127,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0551,3.0,0.0106,8.0
128,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0956,7.0,0.0127,82.0
129,3.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.7987,1.0,0.0736,1.0
130,6.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.8602,1.0,0.0792,1.0
131,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.1616,3.0,0.0312,8.0
132,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.9465,3.0,0.1828,8.0
133,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.229,3.0,0.0442,8.0
134,2.0,0.1632506979074706,0.0008,10.0,0.3374233128834356,1.2652,1.0,0.6526,3.0
135,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.3219,3.0,0.0622,8.0
136,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0715,3.0,0.0138,8.0
137,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,1.1527,3.0,0.1062,2.0
138,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.257,3.0,0.0237,2.0
139,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0593,3.0,0.0115,8.0
140,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0528,3.0,0.0102,8.0
141,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0498,3.0,0.01,8.0
142,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.6708,3.0,0.1296,8.0
143,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.0985,7.0,0.013,82.0
144,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0589,7.0,0.01,82.0
145,6.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.1114,3.0,0.0103,2.0
146,5.0,0.11814305562209552,0.0008,10.0,0.8021978021978022,0.1117,2.0,0.0995,10.0
147,18.0,0.11814305562209552,0.0008,10.0,0.6062176165803109,0.0023,1.0,0.01,1.0
148,6.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2409,3.0,0.0222,2.0
149,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.6758,1.0,0.0623,1.0
150,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.536,1.0,0.1415,1.0
151,6.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,0.6144,1.0,0.0566,1.0
152,6.0,0.22681636618806006,0.0008,11.0,0.14220183486238533,0.2927,5.0,1.4411,8.0
153,6.0,0.1632506979074706,0.0008,11.0,0.14935064935064934,0.0861,2.0,0.0216,2.0
154,6.0,0.0027301733495608696,0.0008,11.0,0.0023768651789251288,0.0677,7.0,0.01,82.0
155,4.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.9661,1.0,0.1811,1.0
156,5.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.1167,3.0,0.0107,2.0
157,6.0,0.11814305562209552,0.0008,10.0,0.012557077625570777,14.0723,2.0,1.2963,2.0
158,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0856,7.0,0.0113,82.0
159,4.0,0.0027301733495608696,0.0008,10.0,0.0023768651789251288,0.0637,7.0,0.01,82.0
160,4.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2409,3.0,0.0222,2.0
161,3.0,0.0027301733495608696,0.0008,10.0,0.012557077625570777,0.2409,3.0,0.0222,2.0
162,5.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,1.8739,1.0,0.1726,1.0
163,6.0,0.19031692944736425,0.0008,10.0,0.5014005602240896,2.9798,1.0,0.2745,1.0
164,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0716,3.0,0.0138,8.0
165,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.0944,3.0,0.0182,8.0
166,2.0,0.1632506979074706,0.0008,10.0,0.009316770186335404,0.6749,3.0,0.4221,1.0
167,2.0,0.1632506979074706,0.0008,10.0,0.0,0.6385,3.0,0.4461,3.0
168,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.5391,3.0,0.1041,8.0
169,2.0,0.26779624893435633,0.0008,10.0,0.04020833333333333,0.1417,3.0,0.0274,8.0
